1,0
1.40858,0.00399743
1.73163,0.0064682
2.00679,0.00736465
2.23941,0.0083178
2.44915,0.00935167
2.64359,0.00950559
2.83053,0.0100101
2.99991,0.0114303
3.1582,0.0121885
3.3134,0.012776
3.47111,0.0128646
3.61351,0.0135058
3.75643,0.0137382
3.88725,0.014252
4.01557,0.0143598
4.12914,0.0150532
4.23442,0.0163598
4.34558,0.016263
4.46128,0.017076
4.56209,0.0174619
4.66361,0.0176439
4.7693,0.0178944
4.86948,0.0186871
4.97581,0.0190669
5.06854,0.0198544
5.1649,0.0202347
5.25858,0.0199285
5.3605,0.0208115
5.45594,0.0217524
5.53975,0.0218585
5.6306,0.0211068
5.71785,0.0213567
5.80915,0.0223914
5.89259,0.0227549
5.97465,0.022542
6.05165,0.0232388
6.11723,0.0231382
6.18554,0.0237082
6.25588,0.0248589
6.34623,0.0254716
6.42377,0.0264183
6.49855,0.0271177
6.56886,0.0282571
6.64313,0.0282531
6.72057,0.0282758
6.79464,0.0289576
6.86701,0.0282794
6.92784,0.0294177
6.99434,0.0295731
7.06434,0.0301508
7.1397,0.0296949
7.2029,0.0299163
7.26666,0.0309903
7.32486,0.0307157
7.38908,0.0313008
7.45209,0.0315224
7.52274,0.0312989
7.58946,0.0307719
7.64777,0.0307504
7.70515,0.029672
7.7662,0.0299551
7.82669,0.0304221
7.89018,0.0299895
7.95077,0.0293516
8.0096,0.0297387
8.07382,0.0304042
8.13249,0.030538
8.18752,0.0304141
8.24915,0.0307821
8.30711,0.0306579
8.3702,0.0306203
8.43008,0.0298393
8.48517,0.0300008
8.54191,0.0295962
8.60375,0.0301239
8.65481,0.0300745
8.72132,0.030045
8.78624,0.0315808
8.83692,0.0319591
8.89466,0.0321966
8.95476,0.0311553
9.01725,0.0317561
9.07586,0.0321524
9.12487,0.0321817
9.18231,0.0317922
9.23343,0.0322129
9.27715,0.032862
9.32626,0.032666
9.3818,0.0330148
9.44189,0.0334263
9.49857,0.0332644
9.55806,0.0334019
9.60507,0.0336865
9.65019,0.034476
9.70084,0.0348379
9.74803,0.0348549
9.79353,0.0347152
9.83601,0.0346817
9.88022,0.0351876
