           1   -0.229491   -0.229491           0
           2   -0.345738   -0.287615   0.0410995
           3   -0.349586   -0.308272   0.0321748
           4   -0.337937   -0.315688   0.0249712
           5   -0.385994   -0.329749   0.0236062
           6   -0.374314   -0.337177   0.0208075
           7   -0.384439   -0.343929   0.0188987
           8    -0.47464   -0.360267   0.0225176
           9   -0.397989   -0.364459    0.020402
          10    -0.35467    -0.36348   0.0183852
          11   -0.390263   -0.365915   0.0168743
          12   -0.458959   -0.373668   0.0171573
          13   -0.375207   -0.373787   0.0158379
          14    -0.39351   -0.375196   0.0147691
          15   -0.426105    -0.37859   0.0141691
          16   -0.411158   -0.380625    0.013429
          17   -0.367101   -0.379829   0.0126626
          18   -0.344479   -0.377866   0.0121105
          19   -0.376759   -0.377807   0.0114732
          20   -0.374684   -0.377651   0.0109006
          21   -0.310097   -0.374434   0.0108458
          22   -0.331339   -0.372475   0.0105282
          23    -0.35382   -0.371664   0.0101017
          24   -0.387971   -0.372344  0.00970359
          25   -0.406442   -0.373708  0.00941081
          26   -0.445699   -0.376477  0.00944742
          27   -0.422601   -0.378185  0.00925067
          28   -0.501441   -0.382587  0.00991248
          29   -0.475201    -0.38578    0.010072
          30   -0.380176   -0.385594    0.009738
          31   -0.482883   -0.388732   0.0099167
          32   -0.350702   -0.387544  0.00967775
          33   -0.384317   -0.387446  0.00938498
          34    -0.43332   -0.388795  0.00920543
          35   -0.460011    -0.39083  0.00916454
          36    -0.45483   -0.392608  0.00908076
          37   -0.380634   -0.392284   0.0088411
          38   -0.445194   -0.393676  0.00871739
          39   -0.468741   -0.395601  0.00870376
          40    -0.44299   -0.396786  0.00856642
          41   -0.459959   -0.398327  0.00849492
          42   -0.434347   -0.399184  0.00833584
          43    -0.55204   -0.402739  0.00886761
          44   -0.435889   -0.403492  0.00869802
          45   -0.386231   -0.403109  0.00851319
          46    -0.36746   -0.402334  0.00836332
          47   -0.381182   -0.401884  0.00819747
          48   -0.407744   -0.402006   0.0080276
          49   -0.349776    -0.40094  0.00793423
          50    -0.35175   -0.399956   0.0078363
          51   -0.520797   -0.402326  0.00803288
          52   -0.488314   -0.403979  0.00804681
          53   -0.479031   -0.405395  0.00801861
          54   -0.474129   -0.406668   0.0079705
          55   -0.377268   -0.406134  0.00784349
          56   -0.475344   -0.407369  0.00780019
          57   -0.428264   -0.407736  0.00767195
          58   -0.363355   -0.406971  0.00757774
          59   -0.425953   -0.407293  0.00745613
          60   -0.382538    -0.40688  0.00734327
          61   -0.375669   -0.406368  0.00724069
          62   -0.403818   -0.406327  0.00712402
          63   -0.408791   -0.406366  0.00701105
          64   -0.341389   -0.405351  0.00697462
          65   -0.347767   -0.404465  0.00692336
          66   -0.355177   -0.403718  0.00685861
          67   -0.361683   -0.403091  0.00678488
          68   -0.376697   -0.402703   0.0066962
          69   -0.385825   -0.402458  0.00660362
          70   -0.385218   -0.402212  0.00651387
          71   -0.366537   -0.401709  0.00644148
          72    -0.38435   -0.401468  0.00635652
          73   -0.375865   -0.401118  0.00627911
          74   -0.371284   -0.400715  0.00620719
          75    -0.40884   -0.400823  0.00612537
          76   -0.473501   -0.401779  0.00611897
          77   -0.493042   -0.402964  0.00615322
          78    -0.48719   -0.404044  0.00616835
          79   -0.427677   -0.404343  0.00609752
          80   -0.442952   -0.404826  0.00604037
          81   -0.505602    -0.40607  0.00609258
          82   -0.451416   -0.406623  0.00604332
          83   -0.437062    -0.40699  0.00598163
          84   -0.425554   -0.407211   0.0059145
          85   -0.384791   -0.406947   0.0058508
          86    -0.44581   -0.407399  0.00580019
          87   -0.517892   -0.408669  0.00587092
          88   -0.448059   -0.409117  0.00582124
          89   -0.505478   -0.410199  0.00585566
          90   -0.483731   -0.411016  0.00584732
          91   -0.486657   -0.411848  0.00584184
          92    -0.41201   -0.411849  0.00577835
          93   -0.410042    -0.41183  0.00571625
          94   -0.466145   -0.412408  0.00568456
          95   -0.427157   -0.412563  0.00562685
          96   -0.379416   -0.412218  0.00557882
          97   -0.378248   -0.411867  0.00553228
          98   -0.362533   -0.411364  0.00549869
          99   -0.338703    -0.41063  0.00549191
         100   -0.415898   -0.410683  0.00543724
         101   -0.357069   -0.410152  0.00540926
         102   -0.322057   -0.409288  0.00542474
         103   -0.321051   -0.408432  0.00543929
         104   -0.387124   -0.408227  0.00539085
         105    -0.31059   -0.407297  0.00541911
         106   -0.468417   -0.407873  0.00539858
         107   -0.517772   -0.408901  0.00544495
         108   -0.446449   -0.409248  0.00540562
         109   -0.470323   -0.409809  0.00538499
         110   -0.390249   -0.409631  0.00533897
         111   -0.468605   -0.410162  0.00531724
         112    -0.44756   -0.410496  0.00528024
         113   -0.454154   -0.410882  0.00524763
