           1     3.96053     3.96053           0
           2     3.96426      3.9624  0.00131913
           3     3.97026     3.96502  0.00231303
           4     3.97851     3.96839  0.00339784
           5     3.98902     3.97252  0.00458338
           6     4.00178     3.97739  0.00586591
           7     4.01678     3.98302  0.00723997
           8     4.03402     3.98939  0.00870023
           9      4.0542     3.99659   0.0102905
          10     4.07589     4.00452   0.0119319
          11     4.09981     4.01319   0.0136337
          12     4.12876     4.02282   0.0155309
          13     4.15849     4.03325   0.0174947
          14     4.19182     4.04458    0.019571
          15     4.22804     4.05681   0.0217548
          16     4.26854     4.07004    0.024086
          17      4.3112     4.08423   0.0265195
          18     4.35601     4.09933   0.0290279
          19     4.40084      4.1152   0.0315409
          20     4.44992     4.13193   0.0341164
          21     4.50324     4.14962   0.0367894
          22     4.55654     4.16811   0.0394941
          23     4.61335     4.18747   0.0422558
          24     4.66942     4.20755   0.0450146
          25     4.72686     4.22832   0.0477669
          26     4.78636     4.24979    0.050522
          27     4.85001     4.27202   0.0533178
          28     4.91427     4.29495   0.0561311
          29     4.97913     4.31855   0.0589453
          30     5.04597     4.34279   0.0617667
          31     5.11832     4.36781   0.0646422
          32     5.18907     4.39348   0.0675249
          33     5.26105     4.41977   0.0704108
          34     5.33422     4.44666    0.073297
          35     5.40927     4.47416   0.0761882
          36     5.48476     4.50224   0.0790746
          37     5.56489     4.53096   0.0819874
          38     5.64681     4.56032   0.0849257
          39      5.7326     4.59038   0.0879067
          40       5.818     4.62107   0.0909087
          41     5.90508     4.65239    0.093931
          42     5.99312     4.68431   0.0969672
          43     6.08276     4.71683    0.100017
          44     6.17257     4.74992    0.103071
          45     6.26463     4.78358    0.106135
          46     6.35957     4.81784    0.109217
          47     6.45526     4.85268    0.112313
          48     6.55092     4.88806    0.115411
          49     6.65004     4.92402    0.118525
          50     6.74763     4.96049    0.121637
          51     6.84998     4.99754    0.124767
          52      6.9528     5.03514    0.127908
          53     7.05391     5.07323    0.131043
          54     7.15679     5.11181    0.134177
          55     7.26136     5.15089    0.137311
          56     7.36686     5.19047    0.140445
          57     7.47393     5.23053    0.143581
          58     7.58108     5.27105    0.146714
          59     7.68894     5.31203    0.149841
          60     7.79885     5.35348    0.152969
          61      7.9065     5.39533    0.156082
          62     8.01464     5.43758    0.159179
          63      8.1239     5.48022    0.162263
          64     8.23488     5.52326    0.165338
          65      8.3461     5.56669    0.168401
          66     8.45677     5.61048    0.171448
          67     8.56891     5.65464    0.174483
          68     8.67962     5.69912    0.177497
          69     8.78951     5.74391    0.180487
          70     8.89919     5.78898    0.183451
          71     9.00928     5.83434     0.18639
          72     9.11827     5.87995    0.189299
          73      9.2289     5.92583    0.192185
          74     9.33683     5.97192    0.195037
          75     9.44338     6.01821    0.197853
          76     9.54916     6.06467     0.20063
          77     9.65408     6.11128    0.203368
          78     9.75876     6.15805    0.206067
          79     9.86096     6.20492    0.208721
          80     9.96274     6.25189    0.211332
          81     10.0633     6.29894    0.213897
          82     10.1632     6.34607    0.216417
          83     10.2617     6.39325    0.218892
          84      10.358     6.44045    0.221316
          85     10.4534     6.48766    0.223691
          86     10.5472     6.53486    0.226016
          87     10.6385     6.58203    0.228287
          88      10.728     6.62914    0.230503
          89     10.8156     6.67618    0.232663
          90     10.9012     6.72313    0.234766
          91     10.9848     6.76996    0.236811
          92     11.0669     6.81666    0.238799
          93     11.1469     6.86323    0.240728
          94      11.224     6.90962    0.242596
          95     11.3009     6.95584    0.244406
          96     11.3741     7.00187    0.246155
          97     11.4442     7.04766    0.247841
          98     11.5118     7.09322    0.249464
          99     11.5771     7.13851    0.251022
         100     11.6391     7.18351    0.252514
         101        11.7     7.22823    0.253942
         102     11.7577     7.27264    0.255306
         103     11.8128     7.31672    0.256604
         104     11.8646     7.36044    0.257836
         105     11.9145     7.40382    0.259002
         106     11.9619     7.44682    0.260104
         107     12.0073     7.48944    0.261142
         108     12.0495     7.53166    0.262115
         109      12.089     7.57347    0.263024
         110     12.1267     7.61487     0.26387
         111     12.1611     7.65582    0.264652
         112     12.1922     7.69633     0.26537
         113     12.2223     7.73638    0.266027
