           1     1.35072     1.35072           0
           2     1.39462     1.37267   0.0155198
           3     1.36716     1.37083   0.0104544
           4     1.35683     1.36733  0.00840643
           5     1.37046     1.36796  0.00674843
           6     1.38243     1.37037  0.00603911
           7     1.27173     1.35628   0.0140349
           8     1.42979     1.36547   0.0149898
           9     1.42292     1.37185   0.0146205
          10     1.39612     1.37428   0.0133584
          11     1.33496      1.3707   0.0126131
          12     1.32457     1.36686   0.0121338
          13     1.31703     1.36303   0.0117904
          14     1.49029     1.37212   0.0140213
          15     1.47751     1.37914   0.0147424
          16      1.4258     1.38206   0.0141064
          17     1.61337     1.39567   0.0187222
          18     1.54228     1.40381   0.0193732
          19     1.54731     1.41136   0.0197709
          20     1.34689     1.40814   0.0190434
          21     1.67929     1.42105   0.0220841
          22     1.60129     1.42924   0.0225488
          23     1.40024     1.42798   0.0216036
          24      1.3157      1.4233    0.021204
          25     1.52708     1.42746   0.0207581
          26     1.39346     1.42615   0.0200009
          27     1.55966     1.43109   0.0198619
          28     1.33595      1.4277    0.019441
          29     1.43757     1.42804   0.0187736
          30     1.35873     1.42573   0.0182894
          31     1.36696     1.42383   0.0177974
          32      1.4977     1.42614   0.0173903
          33     1.32097     1.42295   0.0171529
          34     1.49182     1.42498   0.0167675
          35     1.54244     1.42833    0.016621
          36     1.53791     1.43138   0.0164356
          37     1.38929     1.43024   0.0160307
          38     1.35419     1.42824   0.0157333
          39     1.30186       1.425     0.01566
          40     1.40081     1.42439   0.0152802
          41      1.4212     1.42432   0.0149077
          42     1.46422     1.42527    0.014583
          43     1.52577      1.4276   0.0144299
          44     1.47252     1.42862    0.014138
          45     1.48811     1.42995   0.0138855
          46      1.5227     1.43196   0.0137293
          47     1.60131     1.43556   0.0139019
          48     1.27102     1.43214   0.0140286
          49     1.50467     1.43362   0.0138202
          50     1.45352     1.43402   0.0135495
