26.4644
26.4644
25.2655
28.1047
26.6731
26.6731
23.4463
23.4463
23.4463
23.4463
23.4463
24.3759
22.9733
22.9733
23.0764
23.0541
22.6341
23.2689
21.4594
18.708
18.708
18.708
15.1108
12.9051
11.6772
6.83515
9.0249
9.0249
8.92204
9.96645
9.58025
10.4122
10.5886
10.5886
10.1546
8.60714
6.28897
8.34924
9.17957
10.1673
10.1673
10.1673
10.1673
10.0902
7.95484
7.95547
5.94413
5.94413
7.63783
8.79097
8.6389
8.13361
6.98657
5.81133
6.28814
6.28814
6.28814
6.15069
6.90635
6.88699
6.88699
6.86173
6.86173
4.80756
8.38287
5.48686
5.48686
3.96259
3.12336
1.5222
2.93921
2.93921
2.93921
5.64689
7.07596
5.63707
5.63707
5.63707
2.71801
5.69002
5.69002
5.69002
5.69002
5.69002
6.45103
6.45103
4.21913
4.21913
4.96606
4.96606
4.96606
5.31808
5.83054
4.1491
4.56586
3.57722
3.39646
3.39646
3.39646
3.39646
3.39646
3.39646
3.39646
3.39646
3.39646
3.39646
3.39646
2.29888
2.29888
0.959109
0.959109
3.12597
3.12597
3.12597
3.12597
3.12597
3.12597
3.12597
3.12597
4.48995
4.48995
1.30284
4.81036
4.81036
2.29212
2.37452
2.37452
2.37452
2.37452
2.37452
2.37452
2.37452
2.37452
2.37452
2.37452
5.21303
5.90737
5.90737
5.90737
5.90737
4.78106
4.78106
2.44343
2.44343
5.44368
5.44368
5.44368
4.32003
4.32003
6.54726
4.92032
8.14738
8.38613
8.38613
8.38613
8.77741
8.79429
9.81197
9.81197
9.81197
9.81197
9.81197
7.80537
7.80537
7.01946
7.01946
7.01946
8.00941
6.77028
6.77028
3.85071
3.85071
4.54792
3.30119
3.30119
3.30119
6.61892
5.85847
5.17429
5.50945
5.50945
5.50945
4.14522
4.14522
4.14522
7.07132
7.07132
7.07132
9.17811
9.37832
9.37832
9.14315
9.14315
7.29745
6.84808
6.84808
5.7161
3.13762
3.13762
3.7686
3.7686
5.33423
5.43842
5.27752
6.23194
4.48333
4.48333
4.48333
4.48333
4.48333
5.05984
5.91905
6.45791
6.45791
6.97049
10.3455
10.3455
10.3455
10.3455
10.2977
12.4892
12.0157
12.0157
10.3362
10.217
9.44125
11.7129
11.7129
12.6088
11.8707
13.2046
13.2046
15.3007
15.3007
12.9677
12.9677
10.0323
10.0323
10.0323
10.0323
8.22816
8.22816
8.22816
8.79144
8.71676
8.1524
5.9543
5.9543
5.9543
6.42866
6.42866
7.10441
7.34864
5.1784
4.63453
4.56238
4.56238
5.16914
5.16914
5.16914
4.47294
4.47294
5.54482
6.8986
7.23328
8.27504
6.45467
6.45467
7.29129
4.88056
4.88056
4.66418
4.66418
4.96572
7.67996
5.59533
5.59533
1.42258
3.42694
3.42694
3.42694
3.42694
3.42694
1.80541
1.80541
3.68395
3.68395
2.15731
2.15731
3.88698
3.88698
3.88698
6.23632
4.47797
4.47797
4.86788
3.44959
3.44959
2.87129
2.87129
2.87129
2.63968
