1.2993,-1.40769,-0.642974
2.63863,-0.495367,-2.63067
4.32932,-1.24123,-4.7252
4.22111,0.576178,-3.08249
2.87493,1.10577,-2.82597
3.07214,-0.783514,-3.27146
2.6284,-1.03359,-3.67889
0.927161,0.749616,-4.99811
0.610228,1.95942,-4.35384
-0.922852,3.34121,-4.11428
-3.01075,4.78201,-4.81185
-3.83203,3.73333,-3.98756
-3.05211,2.50804,-5.57509
-1.44147,2.35953,-5.06352
0.46267,0.912969,-6.67975
2.37094,-0.497656,-6.38331
0.485187,1.52761,-5.37836
1.71026,2.73289,-3.68044
1.68117,0.565567,-3.81627
0.383377,2.51194,-2.8172
-0.126181,0.421978,-2.78227
-1.47135,1.36147,-3.64839
0.394705,0.509187,-4.81594
-1.53294,0.445891,-3.38799
-2.10957,0.688432,-2.16548
-1.1706,1.50919,-3.9788
-0.848459,3.39263,-2.26492
1.09722,2.14388,-3.65834
2.0031,1.54849,-2.95336
2.43928,0.305257,-3.95192
3.8761,2.15711,-2.60635
3.9452,1.13838,-3.62264
3.65084,1.18125,-2.27576
3.0614,-0.422763,-2.88936
1.88808,-0.834117,-4.44814
1.7721,0.77507,-3.14042
1.22826,-0.854908,-2.28739
-0.96887,-0.573625,-4.1929
0.614407,-2.38367,-2.25384
1.94423,-2.17356,-1.84847
1.76598,-0.865058,-1.29659
1.39629,-1.39549,-2.61358
1.02161,-0.884099,-1.6404
0.192883,-0.245089,-2.97908
0.475027,0.656383,-2.49575
-1.42008,1.32591,-3.11658
-1.31791,1.2637,-3.88497
-0.639488,-0.509489,-3.96154
-0.868934,1.07287,-2.90895
-0.34746,-0.966675,-1.32763
1.64927,-0.748684,-3.22261
0.29081,-1.55889,-2.02209
-1.24289,0.153211,-1.08887
-0.499564,0.62536,-2.37006
-1.21318,1.61512,-3.0398
-0.898459,0.326576,-4.40405
-1.20673,1.63176,-2.36336
-2.6813,0.207587,-3.56421
-2.01604,0.793726,-3.75106
-2.95041,1.5739,-1.69739
-2.94415,1.85124,-2.41969
-4.28449,1.27624,-4.14527
-2.21973,0.626373,-4.04657
-1.57515,0.676712,-2.70551
-2.67929,0.0910338,-2.27699
-2.89729,0.377458,-1.93996
-3.30619,2.41777,-0.593639
-2.35993,2.60045,1.38977
-2.49582,0.507893,1.56014
-2.53856,0.0859601,2.13815
-1.6087,-0.951392,1.73094
-1.90454,0.0385527,1.88985
-2.66793,0.9499,1.95031
-0.913736,0.0923702,3.73781
-0.777292,-0.262325,3.64874
-1.0756,-0.363424,2.89409
0.365213,-1.97373,1.63706
1.03528,-0.697017,2.433
2.60119,0.0553284,3.71432
2.10862,-1.48076,4.97666
3.62046,-1.74078,4.98961
1.74697,-0.0248486,6.95899
2.17027,-1.97289,6.7496
2.50943,-0.874573,7.53295
0.547212,0.119077,6.00839
1.55529,1.97317,5.59808
-0.44435,1.9744,4.88706
-0.769423,1.27216,2.86788
0.340485,1.464,3.28572
-0.676095,0.68961,1.56966
-1.87131,2.39613,2.65347
-3.61803,0.288396,3.62203
-3.30444,-1.01829,4.42844
-3.67397,-1.68749,3.28123
-2.13687,-1.44975,1.29049
