4.96779,0
4.98039,0.012596
5.0522,0.07218
5.0574,0.0513039
5.05176,0.0401394
5.03736,0.0357974
5.04685,0.0317075
5.06225,0.0314864
5.05676,0.0283057
5.05521,0.0253647
5.05921,0.023288
5.04959,0.023333
5.04067,0.0232409
5.04756,0.0225917
5.04139,0.0219171
5.03861,0.0206892
5.03499,0.0197683
5.02568,0.0208371
5.02457,0.0197411
5.01203,0.0225376
5.00904,0.0216442
5.0092,0.0206376
5.00663,0.0198871
5.00867,0.01915
5.0097,0.0183969
5.0094,0.0176778
5.00817,0.0170545
5.00936,0.0164769
5.00873,0.0159109
5.00965,0.0153985
5.00739,0.0150639
5.00638,0.0146207
5.00456,0.0142867
5.00738,0.0141445
5.00406,0.0141294
5.01006,0.0149824
5.01348,0.0149679
5.01002,0.0149727
5.01513,0.0154531
5.0159,0.0150815
5.01669,0.0147303
5.01503,0.0144716
5.01556,0.0141409
5.01723,0.013917
5.01781,0.0136167
5.01706,0.0133386
5.01344,0.0135449
5.01082,0.0135153
5.01255,0.0133488
5.01079,0.0131978
5.0147,0.013515
5.01256,0.0134242
5.0107,0.0132981
5.01046,0.0130517
5.01018,0.0128154
5.01054,0.0125896
5.00951,0.0124093
5.00879,0.0122146
5.00919,0.0120122
5.01021,0.0118542
5.01003,0.0116596
5.00821,0.0116138
5.00812,0.0114283
5.00897,0.0112801
5.00921,0.011108
5.00923,0.0109384
5.00992,0.0107959
5.00893,0.0106817
5.00744,0.0106313
5.01041,0.0108904
5.00912,0.0108126
5.01042,0.0107404
5.00846,0.0107713
5.00794,0.0106375
5.00738,0.01051
5.00711,0.0103743
5.00766,0.0102534
5.00735,0.0101258
5.0068,0.010012
5.00707,0.0098899
5.00776,0.00979149
5.00665,0.00973519
5.00555,0.00968022
5.00697,0.00966941
5.00547,0.00967133
5.00581,0.00956411
5.00688,0.00951431
5.00723,0.00941211
5.00661,0.00932656
5.00551,0.00928794
5.0058,0.00918983
5.00545,0.00909603
5.00698,0.00912773
5.00528,0.00918976
5.00577,0.00910572
5.00513,0.0090333
5.00483,0.00894473
5.0067,0.00904841
5.00583,0.00899876
5.00497,0.00894922
