1,-0.523488,-0.523488,0
2,-0.523488,-0.523488,0
3,30.1364,9.69646,8.34455
4,30.1364,14.8064,7.66496
5,131.803,38.2057,21.8087
6,29.9113,36.8233,18.2177
7,42.632,37.6531,15.6341
8,42.632,38.2755,13.6922
9,42.632,38.7595,12.1794
10,10.6317,35.9467,11.2816
11,-0.128173,32.6672,10.7221
12,-1.09017,29.8541,10.1909
13,-0.516355,27.5179,9.67106
14,-1.41046,25.4516,9.19837
15,-1.41046,23.6608,8.75773
16,0.139649,22.1907,8.33284
17,-0.797023,20.8385,7.95164
18,-0.797023,19.6365,7.60018
19,-1.38614,18.5301,7.28027
20,-0.849168,17.5611,6.98044
21,-1.27736,16.664,6.70543
22,-1.27736,15.8485,6.45004
23,-0.127532,15.1539,6.20689
24,8.28644,14.8678,5.95486
25,8.28644,14.6045,5.72248
26,8.28644,14.3615,5.50755
27,-1.07099,13.7899,5.33314
28,-1.07099,13.2592,5.16901
29,-1.41108,12.7533,5.01546
30,-0.686343,12.3053,4.86825
31,-0.252977,11.9002,4.72803
32,-0.223031,11.5214,4.59543
33,0.075707,11.1745,4.46925
34,-1.40018,10.8047,4.35308
35,-1.40018,10.456,4.24265
36,-1.40018,10.1266,4.13756
37,-1.40018,9.8151,4.03744
38,-1.38892,9.52026,3.94195
39,-1.38892,9.24053,3.85078
40,-0.420029,8.99902,3.76208
41,-0.420029,8.76929,3.67733
42,-0.420029,8.55049,3.59628
43,-0.163537,8.34784,3.51835
44,3.94624,8.24781,3.43981
45,3.94624,8.15222,3.36469
46,-1.4166,7.9442,3.29797
47,-1.4166,7.74503,3.23381
48,1.11873,7.60698,3.16938
49,3.18791,7.5168,3.10599
50,6.25161,7.49149,3.04397
51,32.4663,7.9812,3.02342
52,-1.0126,7.80824,2.97022
53,-1.46455,7.63328,2.91933
54,0.137118,7.49446,2.86856
55,-0.987708,7.34024,2.82055
56,-0.879091,7.19347,2.774
57,-0.700372,7.05498,2.72879
58,-0.700372,6.92127,2.68501
59,-1.37948,6.78058,2.64319
60,0.0862624,6.669,2.60149
61,-1.31312,6.53815,2.56213
62,30.6292,6.92671,2.5501
63,30.6292,7.30294,2.53722
64,30.6292,7.66742,2.52362
65,85.0939,8.85859,2.7516
66,85.0939,10.0137,2.94238
67,61.189,10.7775,2.99596
68,6.54277,10.7152,2.95255
69,6.54277,10.6547,2.91038
70,10.2902,10.6495,2.86881
71,-1.23472,10.4821,2.83328
72,-1.16858,10.3203,2.79854
73,-1.16858,10.1629,2.76463
74,-1.16858,10.0098,2.73151
75,0.148014,9.87833,2.69825
76,-0.916472,9.73629,2.66648
77,0.0253575,9.61018,2.63483
78,-0.268851,9.48352,2.6041
79,-0.701133,9.3546,2.57432
80,-1.22431,9.22237,2.54554
81,-0.185402,9.10622,2.51676
82,0.137418,8.99685,2.48844
83,0.146509,8.89021,2.46075
84,0.00968148,8.78449,2.43372
85,0.0408174,8.68163,2.40726
86,-0.756633,8.57188,2.38177
87,-0.756633,8.46466,2.35681
88,1.67316,8.38748,2.33129
89,14.0819,8.45146,2.30597
90,31.768,8.71053,2.29486
91,-1.26278,8.60094,2.27225
92,0.0537673,8.50803,2.24945
93,-1.17943,8.40387,2.22768
94,-1.3213,8.30041,2.20638
95,-0.79401,8.20468,2.18523
96,-0.0802189,8.11838,2.16417
97,-0.0802189,8.03385,2.14351
98,0.684669,7.95886,2.12295
99,-0.411783,7.87431,2.10319
100,-0.411783,7.79145,2.08379
101,-0.0841246,7.71347,2.06461
102,14.6149,7.78114,2.04548
103,14.6149,7.84748,2.0267
104,4.25463,7.81294,2.0075
105,-0.621333,7.73261,1.98999
106,-0.621333,7.6538,1.97278
107,-1.13791,7.57163,1.95605
108,-0.84942,7.49366,1.93949
109,-1.02168,7.41554,1.92327
110,-1.02168,7.33884,1.90732
111,4.61318,7.31428,1.89029
112,-0.0750586,7.2483,1.87457
113,-0.0750586,7.1835,1.8591
114,0.109381,7.12144,1.84382
115,0.109381,7.06047,1.8288
116,0.109381,7.00054,1.81401
117,-1.1166,6.93117,1.79984
118,-0.286728,6.87,1.78562
119,-0.286728,6.80986,1.77163
120,-1.46086,6.74094,1.75821
121,-1.46086,6.67315,1.74498
122,0.147867,6.61967,1.7315
123,0.147867,6.56705,1.71822
124,-0.145419,6.51292,1.70522
125,-0.145419,6.45965,1.69241
126,0.135547,6.40946,1.67972
127,0.135547,6.36006,1.66722
128,0.135547,6.31143,1.6549
129,-1.43463,6.25138,1.64316
130,-0.111067,6.20244,1.63125
131,-0.111067,6.15425,1.61951
132,-0.176867,6.10628,1.60795
133,-0.0724741,6.05983,1.59653
134,-0.35634,6.01194,1.58534
135,-0.0677369,5.96691,1.57423
136,-0.0677369,5.92254,1.56328
137,-0.355692,5.87671,1.55254
138,-1.35457,5.82431,1.54218
139,-1.35457,5.77266,1.53195
140,-1.35457,5.72175,1.52185
141,-0.0237405,5.68101,1.5116
142,-0.0237405,5.64083,1.50149
143,-0.372629,5.59878,1.49158
144,-0.241395,5.55822,1.48177
145,-0.316312,5.51771,1.47211
146,-0.796727,5.47446,1.46266
147,1.49249,5.44737,1.45296
148,16.6935,5.52336,1.44513
149,-0.261846,5.48453,1.43595
150,-0.261846,5.44622,1.42689
151,-1.42961,5.40069,1.41817
152,0.146916,5.36612,1.40926
153,0.146916,5.33201,1.40046
154,-1.21168,5.28952,1.39201
155,-0.661649,5.25112,1.38356
156,0.102491,5.21812,1.37508
157,-1.12141,5.17774,1.36692
158,-0.687004,5.14062,1.35877
159,-0.687004,5.10397,1.35072
160,-0.687004,5.06778,1.34276
161,-0.687004,5.03203,1.3349
162,-0.687004,4.99673,1.32712
163,-0.0729685,4.96563,1.31935
164,-1.46843,4.9264,1.31188
165,-0.0941351,4.89597,1.30429
166,0.130436,4.86726,1.29675
167,1.75827,4.84864,1.28911
168,1.75827,4.83025,1.28157
169,1.75827,4.81207,1.27412
170,33.1816,4.97895,1.2775
171,6.22472,4.98624,1.27005
172,-0.73261,4.95299,1.26311
173,-0.73261,4.92012,1.25623
174,-0.597278,4.88841,1.24941
175,-0.597278,4.85707,1.24267
176,0.0941523,4.83,1.2359
177,-0.909235,4.79758,1.22934
178,0.0655054,4.77099,1.22272
179,0.103597,4.74492,1.21617
180,0.103597,4.71913,1.20969
181,0.132878,4.6938,1.20327
182,-1.25921,4.66109,1.1971
183,-1.25921,4.62874,1.191
184,-1.25921,4.59674,1.18496
185,-0.838863,4.56735,1.17891
186,-0.79407,4.53853,1.17293
187,-0.893251,4.50948,1.16702
188,-1.15281,4.47936,1.1612
189,3.40299,4.47367,1.15507
190,18.0818,4.54529,1.15121
191,-0.746215,4.51759,1.14551
192,1.59162,4.50235,1.13965
193,3.18783,4.49554,1.13376
194,-0.430188,4.47015,1.1282
195,0.132303,4.4479,1.12264
196,0.132303,4.42588,1.11712
197,-1.11521,4.39775,1.11181
198,0.144387,4.37627,1.1064
199,-1.4623,4.34693,1.10123
200,3.12973,4.34085,1.09574
201,-0.855066,4.315,1.09059
202,1.44408,4.30078,1.08529
203,-1.27945,4.2733,1.08029
204,-1.3602,4.24568,1.07535
205,-1.3602,4.21833,1.07045
206,0.145952,4.19857,1.06543
207,-1.42039,4.17142,1.06063
208,-1.42039,4.14454,1.05587
209,-1.42039,4.11791,1.05116
210,-1.42039,4.09154,1.04648
211,0.555475,4.07478,1.04166
212,0.555475,4.05818,1.03688
213,0.140692,4.03979,1.03217
214,-0.0257598,4.02079,1.02752
215,-0.61372,3.99923,1.02297
216,6.34972,4.01011,1.01829
217,6.34972,4.0209,1.01366
218,-0.980724,3.99795,1.00927
219,-1.12543,3.97456,1.00493
220,-0.180784,3.95567,1.00054
221,-0.973549,3.93337,0.99626
222,-0.973549,3.91126,0.992018
223,-0.973549,3.88936,0.987811
224,-1.46834,3.86544,0.983691
225,-0.929673,3.84413,0.97955
226,-0.110729,3.82663,0.975372
227,-1.43327,3.80346,0.97135
228,-0.848922,3.78305,0.967304
229,-0.848922,3.76283,0.963292
230,-0.58068,3.74394,0.959288
231,-0.58068,3.72522,0.955318
232,-1.35183,3.70334,0.951451
233,-0.443261,3.68554,0.947534
234,-0.176517,3.66903,0.943629
235,-0.176517,3.65267,0.939755
236,-0.523023,3.63498,0.93594
237,-0.523023,3.61743,0.932155
238,13.8798,3.66055,0.929235
239,228.795,4.60254,1.31905
240,358.993,6.07917,1.97402
241,267.853,7.16537,2.24487
242,267.251,8.2401,2.47955
243,267.251,9.30599,2.6887
244,267.251,10.3631,2.87801
245,166.152,10.999,2.93567
246,175.122,11.6662,2.99859
247,175.122,12.3279,3.0586
248,61.67,12.5269,3.05273
249,25.8164,12.5803,3.04094
250,-0.734592,12.527,3.02924
251,-0.147292,12.4765,3.01759
252,-1.3241,12.4218,3.00612
253,0.00347949,12.3727,2.99464
254,0.00347949,12.324,2.98324
255,-0.475803,12.2738,2.97196
256,-0.475803,12.224,2.96077
257,-0.475803,12.1746,2.94966
258,-1.26454,12.1225,2.93869
259,-0.35085,12.0743,2.92774
260,-0.35085,12.0265,2.91687
261,-1.39831,11.9751,2.90615
262,-0.55349,11.9273,2.89545
263,-0.55349,11.8798,2.88483
264,-0.485826,11.833,2.87428
265,-1.11807,11.7841,2.86385
266,0.737025,11.7426,2.85338
267,-1.04827,11.6947,2.8431
268,-0.822741,11.648,2.83287
269,-0.822741,11.6016,2.82272
270,-0.117552,11.5582,2.8126
271,-1.31985,11.5107,2.80262
272,0.505903,11.4702,2.79261
273,0.505903,11.4301,2.78267
274,13.2676,11.4368,2.77252
275,13.2676,11.4434,2.76245
276,25.5785,11.4946,2.75292
277,25.5785,11.5455,2.74345
278,4.68885,11.5208,2.73369
279,4.68885,11.4963,2.724
280,4.68885,11.472,2.71438
281,-0.0333823,11.4311,2.70503
282,-0.383698,11.3892,2.69576
283,0.118465,11.3493,2.68653
284,0.118465,11.3098,2.67736
285,0.118465,11.2705,2.66826
286,0.118465,11.2315,2.65921
287,-0.415176,11.191,2.65026
288,-1.24136,11.1478,2.64141
289,0.147817,11.1097,2.63254
290,3.86451,11.0847,2.62358
291,3.86451,11.0599,2.61468
292,3.86451,11.0353,2.60584
293,0.063537,10.9978,2.59722
294,-0.700898,10.9581,2.58869
295,0.120765,10.9213,2.58018
296,0.678555,10.8867,2.57169
297,0.0945885,10.8504,2.56329
298,0.0992533,10.8143,2.55494
299,-0.104322,10.7778,2.54666
300,0.103607,10.7422,2.53842
301,-1.06058,10.703,2.53029
302,-1.36076,10.663,2.52222
303,-1.36076,10.6234,2.51421
304,-0.00827116,10.5884,2.50618
305,-1.46123,10.5489,2.49828
306,-0.167051,10.5139,2.49036
307,0.140844,10.4801,2.48248
308,-1.37816,10.4416,2.47471
309,-1.35939,10.4034,2.467
310,2.78443,10.3788,2.45916
311,2.78443,10.3544,2.45138
312,2.29946,10.3286,2.44366
313,-0.483869,10.294,2.43609
314,-0.483869,10.2597,2.42858
315,-0.0357582,10.227,2.42109
316,-1.43603,10.1901,2.41371
317,-1.43603,10.1534,2.40637
318,-1.46754,10.1169,2.39908
319,-1.46754,10.0806,2.39184
320,-0.695766,10.0469,2.3846
321,-0.979535,10.0125,2.37742
322,-1.44483,9.97697,2.3703
323,-1.2355,9.94225,2.36322
324,-0.735232,9.9093,2.35615
325,-0.735232,9.87655,2.34913
326,-0.735232,9.84399,2.34215
327,0.0410865,9.81402,2.33518
328,0.0410865,9.78422,2.32825
329,0.0410865,9.75461,2.32136
330,-0.349128,9.72399,2.31453
331,24.9747,9.77006,2.308
332,-1.45529,9.73625,2.30129
333,-0.787012,9.70465,2.2946
334,-1.4437,9.67127,2.28797
335,-1.4437,9.63809,2.28138
336,-1.32955,9.60545,2.27482
337,-0.00695381,9.57693,2.26825
338,0.11611,9.54894,2.26172
339,0.128894,9.52115,2.25521
340,0.128894,9.49352,2.24875
341,-0.535427,9.46411,2.24235
