778.005,885.945
724.693,809.728
665.681,746.995
632.925,687.515
613.226,650.998
585.086,624.487
561.142,601.784
539.184,578.784
518.757,554.17
500.423,531.736
491.532,515
473.784,501.905
461.646,486.722
447.091,472.444
439.514,460.294
424.498,448.829
417.372,437.696
409.492,426.563
407.476,418.821
393.259,412.211
385.367,405.431
383.934,395
382.564,389.208
374.227,386.51
373.982,382.187
361.059,378.44
356.195,371.94
355.99,363.596
354.975,360.387
353.378,358.151
351.042,356.783
348.353,355.252
347.037,353.43
346.828,351.857
343.333,350.678
340.263,348.666
337.42,346.407
336.559,341.867
336.35,338.509
330.213,338.25
329.451,335.94
325.169,332.154
322.584,329.123
321.822,327.063
321.822,324.123
321.38,323.889
321.322,323.134
320.351,322.917
320.351,323.138
319.608,321.616
318.709,321.584
317.279,321.244
317.279,321.731
316.413,319.93
316.413,318.803
316.413,317.897
315.569,317.197
314.702,317.397
314.702,316.706
314.702,316.414
314.105,315.613
312.999,318.113
312.999,316.181
312.795,315.207
308.353,313.805
305.888,313.637
305.888,310.35
305.888,308.474
305.888,307.106
305.888,307.691
305.775,306.62
305.775,306.659
305.775,307.252
304.914,306.539
304.773,305.971
299.874,305.716
299.874,305.616
299.874,302.15
299.874,301.642
299.874,302.042
299.874,301.839
299.874,302.453
299.874,300.307
299.874,301.219
299.874,301.694
299.874,301.52
299.874,300.922
299.874,301.559
299.874,301.648
299.874,301.514
297.042,300.697
296.506,301.432
296.506,300.409
296.506,298.973
296.506,298.201
296.506,297.925
296.506,298.283
295.444,297.661
295.444,297.203
295.444,296.564
293.711,297.391
293.711,297.282
293.711,294.793
293.711,295.397
293.382,295.381
293.382,294.896
292.651,294.831
292.651,294.663
292.651,294.114
292.651,293.141
292.651,293.383
292.651,294.54
292.651,295.074
292.651,293.993
292.651,293.552
292.651,293.762
292.651,294.364
292.651,293.906
292.651,293.737
292.651,294.204
292.651,293.588
290.479,294.702
290.479,294.746
290.479,292.835
290.479,291.405
278.383,289.16
278.383,283.015
278.383,280.711
278.383,280.296
278.383,279.835
278.383,279.136
278.383,280.147
278.383,280.062
278.383,283.086
278.383,282.252
278.383,281.193
278.383,279.888
278.383,279.681
278.383,279.994
278.383,279.547
278.383,279.116
278.383,279.855
278.383,279.497
278.383,279.699
278.383,280.327
278.383,279.982
278.383,279.879
278.383,280.771
278.383,280.585
278.383,281.317
274.761,280.789
274.761,279.744
274.761,277.421
274.761,277.469
274.761,276.121
274.761,275.901
274.761,275.415
274.761,275.546
274.761,275.92
274.761,276.322
274.761,275.852
274.761,276.433
274.761,276.854
274.761,276.256
274.761,275.997
274.761,275.354
274.761,276.149
274.761,276.669
274.761,275.872
274.761,275.472
274.761,275.537
274.761,276.258
274.761,275.929
274.761,275.705
274.761,276.523
274.761,276.376
274.761,276.386
274.761,276.388
