           1    -6.55581    -6.55581           0
           2    -6.37467    -6.46524   0.0640435
           3    -6.31781     -6.4161   0.0585926
           4    -6.25234    -6.37516   0.0564635
           5    -6.25467    -6.35106   0.0500494
           6    -6.16561    -6.32015   0.0503552
           7    -6.10892    -6.28998   0.0514146
           8    -6.07877    -6.26358   0.0513205
           9    -5.99985    -6.23427   0.0533318
          10    -6.01057     -6.2119   0.0524809
          11     -5.9321    -6.18647   0.0535202
          12    -5.96462    -6.16798   0.0521554
          13    -5.94153    -6.15056   0.0509695
          14    -5.89443    -6.13226   0.0505055
          15    -5.83298    -6.11231   0.0509274
          16    -5.89888    -6.09897   0.0494606
          17    -5.87305    -6.08568   0.0483035
          18    -5.79737    -6.06967   0.0482027
          19    -5.84821    -6.05801   0.0470538
          20      -5.777    -6.04396   0.0467519
          21    -5.77337    -6.03107   0.0462672
          22    -5.78538    -6.01991   0.0454921
          23    -5.88361    -6.01398   0.0438984
          24    -5.94145    -6.01096   0.0421732
          25    -5.92841    -6.00766   0.0406153
          26    -5.85857    -6.00192   0.0394559
          27    -5.88207    -5.99748   0.0382434
          28    -5.85647    -5.99245   0.0372077
          29    -5.84431    -5.98734   0.0362737
          30    -5.74344    -5.97921    0.035964
          31    -5.70584    -5.97039   0.0358687
          32    -5.75097    -5.96353   0.0353971
          33    -5.73811     -5.9567   0.0349774
          34    -5.68241    -5.94864   0.0348666
          35    -5.65609    -5.94028   0.0348579
          36    -5.72165     -5.9342   0.0344145
          37    -5.69714     -5.9278   0.0340756
          38    -5.76038    -5.92339   0.0334625
          39    -5.64336    -5.91621   0.0333659
          40    -5.52501    -5.90643   0.0339349
          41    -5.44779    -5.89524   0.0349023
          42    -5.51362    -5.88616   0.0352342
          43    -5.57387     -5.8789   0.0351553
          44       -5.59    -5.87233   0.0349641
          45    -5.57067    -5.86563   0.0348238
          46    -5.68875    -5.86178   0.0342784
          47    -5.68615    -5.85804   0.0337521
          48    -5.66609    -5.85405    0.033285
          49    -5.68313    -5.85056    0.032788
          50    -5.67255      -5.847   0.0323249
          51    -5.74876    -5.84507   0.0317484
          52    -5.78459    -5.84391   0.0311592
          53    -5.79685    -5.84302   0.0305839
          54    -5.84686    -5.84309   0.0300176
          55    -5.80273    -5.84236   0.0294808
          56    -5.74817    -5.84068   0.0290023
          57    -5.74582    -5.83901   0.0285412
          58    -5.68588    -5.83637    0.028171
          59    -5.81462      -5.836   0.0276959
          60    -5.80542    -5.83549    0.027239
          61    -5.74426      -5.834   0.0268335
          62    -5.78049    -5.83313   0.0264146
          63    -5.76004    -5.83197   0.0260208
          64    -5.76773    -5.83097   0.0256335
          65    -5.79822    -5.83047   0.0252441
          66    -5.69608    -5.82843   0.0249436
          67    -5.63898     -5.8256   0.0247311
          68    -5.57102    -5.82186   0.0246491
          69    -5.61808    -5.81891   0.0244682
          70    -5.65465    -5.81656   0.0242309
          71     -5.6693    -5.81448   0.0239782
          72    -5.58405    -5.81128   0.0238578
          73    -5.69996    -5.80976   0.0235797
          74    -5.69922    -5.80827   0.0233083
          75    -5.59127    -5.80537   0.0231764
          76    -5.59527    -5.80261   0.0230357
          77    -5.62575    -5.80031   0.0228508
          78    -5.61265    -5.79791   0.0226841
          79    -5.50578    -5.79421   0.0226964
          80     -5.5614     -5.7913   0.0225985
          81    -5.61955    -5.78918   0.0224187
          82    -5.56818    -5.78648   0.0223067
          83    -5.53768    -5.78348   0.0222385
          84    -5.58831    -5.78116   0.0220948
          85    -5.51544    -5.77803   0.0220549
          86    -5.62442    -5.77625   0.0218706
          87     -5.6149    -5.77439   0.0216977
          88    -5.65051    -5.77299   0.0214968
          89    -5.54188    -5.77039   0.0214115
          90    -5.58426    -5.76832   0.0212733
          91    -5.56014    -5.76603   0.0211621
          92    -5.60812    -5.76432   0.0210016
          93    -5.62906    -5.76286   0.0208261
          94    -5.60488    -5.76118   0.0206722
          95    -5.55692    -5.75903   0.0205661
          96    -5.48508    -5.75618   0.0205489
          97    -5.48048    -5.75334   0.0205327
          98    -5.53089    -5.75107   0.0204483
          99    -5.55079    -5.74904   0.0203415
         100    -5.53855    -5.74694   0.0202468
         101    -5.50872    -5.74458   0.0201832
         102    -5.55262     -5.7427   0.0200729
         103    -5.54579    -5.74079   0.0199688
         104    -5.47325    -5.73821   0.0199418
         105    -5.62923    -5.73718   0.0197789
         106    -5.59019    -5.73579   0.0196409
         107    -5.59424    -5.73447   0.0195018
         108    -5.50934    -5.73238   0.0194323
         109    -5.54207    -5.73064   0.0193323
         110    -5.56315    -5.72911   0.0192164
         111     -5.5105    -5.72714    0.019144
         112    -5.56913    -5.72573   0.0190249
         113    -5.67406    -5.72528   0.0188621
         114    -5.59676    -5.72415   0.0187303
         115    -5.62862    -5.72332   0.0185858
         116     -5.5639    -5.72194   0.0184763
         117    -5.54725    -5.72045   0.0183786
         118    -5.52781    -5.71882   0.0182953
         119    -5.66056    -5.71833   0.0181481
         120    -5.71617    -5.71831   0.0179968
         121    -5.68516    -5.71804   0.0178502
         122    -5.70027    -5.71789   0.0177045
         123    -5.67953    -5.71758   0.0175633
         124    -5.66929    -5.71719    0.017426
         125    -5.66026    -5.71673   0.0172925
         126    -5.66472    -5.71632   0.0171602
         127    -5.61319    -5.71551   0.0170443
         128    -5.60228    -5.71462    0.016934
         129    -5.53634    -5.71324   0.0168591
         130    -5.64333     -5.7127    0.016738
         131    -5.64328    -5.71217   0.0166186
